58476 13.857870298095666
78836 13.196259631393197
26061 12.872869476746734
57914 12.537410864755714
73038 12.094154743599123
76635 11.65467249007967
12769 11.210679573033584
12767 10.898440480873717
25096 9.89654078563381
82227 9.768746644232436
24515 9.752003601813996
26611 8.446412485611855
65414 8.241762129907634
33172 7.942121032115132
29908 7.834181421179083
28662 7.775473233649578
86929 7.633808803269846
86912 7.631853737581173
11922 7.045328909239638
14713 6.805393402380417
70306 6.725147877955186
10182 6.604530029090079
32366 6.274168968565016
65036 6.240601989002602
26603 6.190179983642957
65446 6.116961989301515
64626 5.7058852970419
11979 5.674666800332328
65364 5.630212144611825
61689 5.597732669598079
17587 5.508135822215854
64645 5.489164212362104
20201 5.332818988655321
53502 5.28830372199421
11485 5.248261908100778
16922 5.2229893082935845
29911 5.151819566513172
11930 5.115689560560963
24485 5.0982242374598
17517 5.09354450916945
29894 5.0310657312836895
25699 4.972842367237446
11923 4.9559801679651745
25100 4.94257467279241
11481 4.569270219784023
30486 4.498884128171025
13345 4.473495952430541
35396 4.402512158484626
38442 4.38165421361452
14707 4.378197089203515
27870 4.364422973341784
21895 4.290188188149367
24490 4.276961434409829
27384 4.237766029532321
64657 4.0432353320953585
33203 3.728874695129644
85372 3.107977635046632
29904 2.917032239484858
65394 2.689200567034323
28657 2.387198459923724
75563 2.3585553117416125
30456 2.3557287563053344
29920 2.3500959213498036
65306 2.334667059524155
68419 2.334667059524155
53523 2.2595244637596075
15082 2.2556352363687817
54745 2.245399928703355
13320 2.2325781614568765
15200 2.2313110262822398
36447 2.166216957711067
49815 2.161453043734225
47516 2.1104002544175375
71368 2.108136914399926
77310 2.0901421190826945
67280 2.07695236003018
33668 2.0028833739910716
29906 2.0008446652089726
79021 1.9947533651515688
13314 1.9668108182170716
73598 1.9021022884895638
81494 1.9002634912156082
76766 1.8713188770741815
19033 1.839792411450897
41541 1.8312227009770263
81731 1.8109775216552562
76690 1.7862919651577043
73762 1.7388862150679514
39349 1.7342836629926912
73706 1.6823335563313684
12479 1.6751650960063975
58755 1.6723147879534697
66107 1.666643172103629
53469 1.661009896524336
46736 1.655414573753379
51210 1.655414573753379
16897 1.6457129359740568
73614 1.6199441543314703
20766 1.5975624595158664
20688 1.5898099827146408
13342 1.5859618912999063
13313 1.5834068294611834
53682 1.5834068294611834
49884 1.5795896357241646
15077 1.5770550482590688
16899 1.5657493404164937
70668 1.5645031487647925
73641 1.5607764476976052
19601 1.553376055810249
44163 1.5521494746005413
19599 1.538783827220236
12812 1.5375801735565442
13335 1.531590040534113
20127 1.5292070354151572
71001 1.4988893961512568
47551 1.487546439338769
20133 1.4470295753977627
44758 0.0
25205 0.0
76675 0.0
26080 0.0
20156 0.0
41594 0.0
73320 0.0
54762 0.0
16390 0.0
68909 0.0
64664 0.0
22751 0.0
22858 0.0
73746 0.0
67861 0.0
78982 0.0
19615 0.0
33188 0.0
29314 0.0
25103 0.0
23377 0.0
29935 0.0
22690 0.0
24550 0.0
13332 0.0
12825 0.0
19781 0.0
37078 0.0
11083 0.0
29913 0.0
17619 0.0
19634 0.0
20705 0.0
17609 0.0
44865 0.0
79759 0.0
49856 0.0
11960 0.0
56829 0.0
54780 0.0
20160 0.0
16954 0.0
16575 0.0
48805 0.0
27386 0.0
20199 0.0
